id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
4532384,Private Riverside Farm Home,23499058,Alianaʼs,Cayo,Cayo,17.17629,-89.09526,Entire home/apt,260,2,110,3/11/2020,1.51,3,358
4642892,RENT ME IN BELIZE - Sunset Beach A1,12535449,Deb,Belize,Belize Islands,17.87961,-87.99948,Entire home/apt,639,5,0,,,2,0
4676589,Gigantic lovely home awaits you!,24187672,Maria,Cayo,Cayo,17.15854,-89.0657,Private room,64,1,183,3/5/2020,2.44,1,0
4744010,Gold Standard Beachfront Private Room - Reef Shark,24272181,Brittney,Belize,Belize Islands,17.92256,-87.95853,Hotel room,131,2,55,3/22/2020,0.74,2,350
4764996,Weezie's Oceanfront Hotel Standard Room,6334784,Tom,Belize,Belize Islands,17.73588,-88.02691,Hotel room,179,1,58,5/25/2020,0.77,11,313
4774977,SEASIDE ECO CHIC VILLA,23299192,Rainy,Belize,Belize Islands,17.72868,-88.03527,Entire home/apt,504,4,11,6/11/2019,0.16,2,363
4804117,Barefoot Beach Bungalow,24750033,Susan,Belize,Belize Islands,17.7384,-88.02467,Entire home/apt,171,1,37,1/19/2019,0.5,21,356
4807750,Oceana Cottage in Barefoot Beach,24750033,Susan,Belize,Belize Islands,17.73691,-88.02652,Entire home/apt,171,1,22,7/5/2018,0.3,21,349
4808054,The Parrot's Perch in Barefoot Beach Resort,24750033,Susan,Belize,Belize Islands,17.73759,-88.02444,Entire home/apt,171,1,36,7/26/2019,0.48,21,365
4853657,Bougainvillea Beach House,24970020,Greta,Stann Creek,Stann Creek Mainland,16.65949,-88.31157,Entire home/apt,572,5,5,1/2/2021,0.19,1,0
4880194,Romantic vacation on the river,25105475,Mahogany,Cayo,Cayo,17.16759,-89.11935,Private room,5430,2,0,,,1,365
4936432,"Home away from home,  Shared dormitory, NO AC",9315171,Julia,Belize,Belize Mainland,17.51426,-88.22121,Shared room,20,1,16,2/4/2020,0.24,10,365
4974742,CASA REDONDA 4 Bedroom Private Home on the Beach,25643683,Malcolm,Belize,Belize Islands,17.87901,-87.99523,Entire home/apt,987,3,10,12/9/2019,0.17,3,306
4997035,Gold Standard.Private suite with waterfall shower.,3726010,Diana,Belize,Belize Islands,17.91029,-87.97427,Private room,74,1,205,2/18/2021,2.81,7,1
5012156,CASA LISA - 5 BEDROOM  PRIVATE BEACH HOME,25643683,Malcolm,Belize,Belize Islands,17.88118,-87.98992,Entire home/apt,548,3,32,1/29/2020,0.44,3,305
5036440,Daydreamin' #1 //  Free Gourmet Breakfast/Coffee!,25998251,Rob & Mar,Belize,Belize Islands,17.94168,-87.94837,Hotel room,447,1,85,2/18/2020,1.18,4,359
5094589,Belize Vacation House,26323792,Marlon,Belize,Belize Mainland,17.43765,-88.40758,Entire home/apt,252,1,0,,,1,365
5146251,RASTA SUITE +A FREE BOTTLE of WINE,2084006,Lower Dover,Cayo,Cayo,17.21308,-88.94714,Private room,199,1,0,,,4,0
5261351,Jaguar Creek - Cabana,27234580,Jaguar Creek,Cayo,Cayo,17.16179,-88.67764,Hotel room,260,1,37,3/13/2020,0.51,3,357
5267333,Jaguar Creek - Family Cabana,27234580,Jaguar Creek,Cayo,Cayo,17.16185,-88.67766,Hotel room,300,1,11,6/19/2018,0.15,3,356
5286513,Yoli's Bed & Breakfast - Room #1: 2 guests max,27371674,Yolanda,Cayo,Cayo,17.24306,-88.7732,Private room,171,1,9,2/16/2019,0.16,6,365
5305836,Dolce Cabana spacious 1BR with full kitchen & pool,15048631,Nicole,Stann Creek,Stann Creek Mainland,16.52143,-88.37272,Entire home/apt,199,2,40,1/1/2020,0.75,3,271
5325409,"Coco Caye Villa, Beachfront Villa",27590775,Charlie,Belize,Belize Islands,17.96914,-87.92884,Entire home/apt,504,4,6,1/14/2019,0.17,1,87
5371049,GOLD STANDARD CERT: Turtle Bay Villa 1bd/1bath apt,27842054,Belize Tropical Dream,Belize,Belize Islands,17.9128,-87.96898,Entire home/apt,252,1,20,2/9/2020,0.28,6,365
5373726,"GOLD STANDARD, Hotel of the Year/HGTV, Adults Only",210934594,Pur,Stann Creek,Stann Creek Mainland,16.52196,-88.3685,Hotel room,313,1,23,2/25/2021,0.33,10,273
5436517,Wagunda House - back to the roots,28203607,Mali,Stann Creek,Stann Creek Mainland,16.96603,-88.24391,Entire home/apt,131,2,23,2/25/2020,0.36,1,359
5477090,"Cabanas in Cayo, Belize",28403527,Cheryl,Cayo,Cayo,17.24279,-88.86235,Private room,232,1,1,2/10/2017,0.02,3,335
5499931,Amazing & New Beach Front Condo Caye Caulker,9968080,Alexis & Scott,Belize,Belize Islands,17.74121,-88.02388,Entire home/apt,151,1,108,1/18/2020,1.49,11,357
5509363,"Yaxche Jungle Camp, Dormitory",6960726,Yaxche Jungle Camp,Cayo,Cayo,17.15125,-88.66244,Shared room,24,1,30,2/25/2020,0.42,2,365
5531325,Caribbean Villas -Lofted Suite,28461667,Beth,Belize,Belize Islands,17.90618,-87.9738,Private room,453,1,22,3/5/2020,0.36,5,356
5557762,Daydreamin' #2 // Free Gourmet Breakfast / Coffee!,25998251,Rob & Mar,Belize,Belize Islands,17.94143,-87.94797,Hotel room,484,1,60,2/24/2020,0.91,4,0
5558925,Daydreamin' #3 // Free Gourmet Breakfast / Coffee!,25998251,Rob & Mar,Belize,Belize Islands,17.94166,-87.94625,Hotel room,447,2,82,12/23/2019,1.13,4,353
5576163,Daydreamin' #4 // Free Gourmet Breakfast / Coffee!,25998251,Rob & Mar,Belize,Belize Islands,17.94096,-87.94826,Entire home/apt,484,2,60,3/1/2020,0.83,4,0
5716175,Bonita's Hibiscus,604999,Bobbi,Belize,Belize Islands,17.73876,-88.02832,Entire home/apt,240,3,7,12/27/2020,0.13,22,232
5716473,Bonita's Sapphire,604999,Bobbi,Belize,Belize Islands,17.73872,-88.02831,Entire home/apt,179,2,5,2/16/2019,0.08,22,231
5717367,Comfortable and Ecological Camping,29641332,Minerva,Cayo,Cayo,17.0541,-89.11378,Entire home/apt,30,1,6,10/16/2017,0.09,1,365
5762868,Amazing Ocean Front Condo Caulker,9968080,Alexis & Scott,Belize,Belize Islands,17.74317,-88.0234,Entire home/apt,232,1,151,12/30/2020,2.11,11,361
5767394,Deluxe room #2 @ ParhamPlaza,29921817,Maria,Belize,Belize Islands,17.91939,-87.96218,Hotel room,242,1,100,2/16/2020,1.52,14,65
5796216,Aqua Oasis your VILLA on the Water,23791146,Carol,Stann Creek,Stann Creek Mainland,16.52094,-88.37171,Entire home/apt,341,3,14,5/6/2019,0.21,1,0
5821679,Best View and Location Caye Caulker,2267459,Tropical Dreams,Belize,Belize Islands,17.74371,-88.02513,Entire home/apt,292,2,43,3/17/2020,0.62,5,365
5940035,Tranqulia Caye (private cottage),30838439,Mark,Belize,Belize Islands,17.73677,-88.02904,Entire home/apt,171,3,116,3/19/2020,1.67,1,341
6064477,Chaleanor Hotel,16309281,Chad,Stann Creek,Stann Creek Mainland,16.96562,-88.21919,Private room,117,1,13,3/16/2020,0.21,1,0
6077368,Amazing lagoon-front house with stunning views,10998068,Herbert,Stann Creek,Stann Creek Mainland,16.60889,-88.35553,Entire home/apt,272,3,5,1/22/2019,0.08,5,184
6269711,Upscale 3 bedroom home in the heart of the island,32582832,Minerva,Belize,Belize Islands,17.74578,-88.02406,Entire home/apt,504,2,20,2/20/2020,0.32,1,356
6272624,Coconut Grove,604999,Bobbi,Belize,Belize Islands,17.73431,-88.02737,Entire home/apt,199,3,36,1/24/2020,0.56,22,34
6290046,Jungle experience in modern setting in Maya Beach,22121955,Herbert,Stann Creek,Stann Creek Mainland,16.61048,-88.35514,Entire home/apt,131,3,16,1/30/2021,0.25,3,337
6375677,"San Pedro, Ocean front breeze/ In Town! 1bdrm/1ba",33118435,Jay,Belize,Belize Islands,17.91829,-87.96235,Entire home/apt,139,3,24,1/20/2020,0.37,1,87
6398296,Gold Standard  Beachfront Villa Mandevilla Pool,33357511,Villa,Belize,Belize Islands,17.87866,-87.99987,Entire home/apt,944,5,24,11/28/2020,0.46,2,180
6398608,Casa Amancer - Pool and Seaviews,8801829,Amanda,Belize,Belize Islands,17.74154,-88.02421,Entire home/apt,199,2,82,2/19/2020,1.2,5,328
6495159,Private Riverside Cabin #1 (newly renovated),23499058,Alianaʼs,Cayo,Cayo,17.17643,-89.09573,Entire home/apt,199,2,103,3/7/2020,1.55,3,365
6513087,Luxury Caribbean Condo at Belize's #1 Resort,34013627,Janie,Belize,Belize Islands,17.91598,-87.9659,Entire home/apt,643,3,3,2/7/2020,0.21,1,349
6759766,"GOLD STANDARD:
Dolphin Reef Villa - 1 Bed/1Bath",27842054,Belize Tropical Dream,Belize,Belize Islands,17.9128,-87.96898,Entire home/apt,252,1,59,12/23/2020,0.92,6,1
6775096,Casa Santa Maria on the Macal,35456693,Jim,Cayo,Cayo,17.02214,-89.06891,Entire home/apt,280,2,127,3/14/2020,1.88,1,344
6988404,Carolyn's House (beachfront),36212095,Amiela,Belize,Belize Islands,17.7377,-88.02766,Entire home/apt,199,2,22,12/25/2019,0.42,14,349
6990462,Carolyn's Other House (Beachfront),36212095,Amiela,Belize,Belize Islands,17.73621,-88.0258,Entire home/apt,240,2,28,3/8/2020,0.43,14,0
7006866,Beachfront Pool Home - Angels Landing,28593173,Angela,Stann Creek,Stann Creek Mainland,16.66264,-88.31048,Entire home/apt,504,4,3,11/27/2018,0.07,1,325
7024492,Weezie's Hotel Queen Oceanfront Suite,6334784,Tom,Belize,Belize Islands,17.73598,-88.02706,Hotel room,401,1,22,11/5/2018,0.34,11,364
7141990,Sundiver Beach Resort - Your Own Private Retreat!,37402444,D. Brian,Belize,Belize Islands,17.94128,-87.94831,Entire home/apt,5178,5,0,,,1,255
7206643,Beck's Bed & Breakfast -Queen Suite,37736866,Becky,Belize,Belize Mainland,17.77684,-88.54228,Private room,199,1,1,3/16/2019,0.04,2,362
7206891,Beck's Bed & Breakfast Family Room,37736866,Becky,Belize,Belize Mainland,17.77514,-88.54068,Private room,302,1,7,2/12/2020,0.11,2,364
7291063,Vanilla Hills Lodge - Hibiscus,38183609,Vanilla,Cayo,Cayo,17.16816,-89.10324,Entire home/apt,302,1,8,6/4/2019,0.12,2,322
7343090,TreeTops Guesthouse,3427111,Giambattista,Belize,Belize Islands,17.74044,-88.02539,Private room,276,2,1,4/24/2019,0.04,1,365
7387556,Jaguar Morning Star Guest House,35494899,Roxann,Belize,Belize Islands,17.74063,-88.02561,Entire home/apt,252,2,35,12/26/2019,0.52,3,362
7399016,Casa del Rai. Perfect Location with Roof top Pool.,38766913,Aileen,Belize,Belize Islands,17.92444,-87.95913,Entire home/apt,333,2,73,11/12/2020,1.4,5,336
7417863,Jaguar Morning Star Guest House,35494899,Roxann,Belize,Belize Islands,17.74101,-88.02468,Entire home/apt,191,2,39,1/22/2020,0.58,3,362
7437084,Beautiful Gold Medal  Beach Front Home-  sleeps  8,38958834,Sally,Belize,Belize Islands,18.03575,-87.89709,Entire home/apt,603,1,80,1/23/2021,1.6,1,273
7497799,Full suite with private bath and AC,9315171,Julia,Belize,Belize Mainland,17.51606,-88.22081,Private room,77,1,23,2/24/2019,0.34,10,365
7510353,Beachfront Joya del Mar Apartment w/King Bed,39345309,Ellen,Stann Creek,Stann Creek Mainland,16.62038,-88.35272,Hotel room,550,1,1,2/8/2018,0.03,11,318
7514845,Backpacker room Joya Del Mar beach house.,39345309,Ellen,Stann Creek,Stann Creek Mainland,16.62038,-88.35272,Private room,240,1,5,1/11/2018,0.08,11,98
7598149,2 Poolside Apts @ Sundance Villa + Swimming Pool,18896775,Diane,Belize,Belize Islands,17.7364,-88.02955,Entire home/apt,605,3,4,12/30/2019,0.1,5,210
7598283,2-BR / 3-BA Apt @ Sundance Villa + Swimming Pool,18896775,Diane,Belize,Belize Islands,17.73556,-88.02992,Entire home/apt,421,3,9,7/10/2019,0.19,5,149
7642962,Casa Vista*,27915952,Brittany,Belize,Belize Islands,17.75867,-88.02474,Entire home/apt,1290,2,22,3/8/2020,0.45,2,311
7645349,"Beachfront, Balcony, Upper Dreamsicle, Pool, 2b",39345309,Ellen,Stann Creek,Stann Creek Mainland,16.62038,-88.35272,Entire home/apt,438,1,9,11/26/2020,0.18,11,315
7661779,It's Simply Life in Belize,40216773,Melissa,Cayo,Cayo,17.16801,-89.11561,Entire home/apt,161,1,1,5/9/2016,0.02,1,365
7711515,"Lower Dreamsicle large family beach suite, pool",39345309,Ellen,Stann Creek,Stann Creek Mainland,16.62038,-88.35272,Hotel room,516,1,2,4/21/2018,0.03,11,303
7725501,"Beachfront with private pool, the Agua Villa!",39345309,Ellen,Stann Creek,Stann Creek Mainland,16.62038,-88.35272,Entire home/apt,1348,1,8,1/5/2019,0.13,11,297
7733331,"Flip Flop Palace #1 Upper Suite Beach, Balcony!",39345309,Ellen,Stann Creek,Stann Creek Mainland,16.62038,-88.35272,Hotel room,550,1,1,12/25/2019,0.07,11,303
7833311,♡ Hol Chan Reef Resort | Ground floor oceanfront!,41250903,Cameron & Stephanie,Belize,Belize Islands,17.88015,-87.99283,Entire home/apt,804,3,47,2/10/2020,0.7,31,336
7885018,Oceanfront penthouse with five private balconies,41566808,Jeanette,Belize,Belize Islands,18.00159,-87.94333,Entire home/apt,806,2,15,3/15/2020,0.24,1,297
7952939,Belmopan Belize Paradise,19779617,Rotoina,Cayo,Cayo,17.24095,-88.77075,Entire home/apt,389,2,2,2/18/2016,0.03,1,365
8030714,THE GECKO BUNGALOW! ** POOL**  Free Shuttle!,42386263,Michelle,Belize,Belize Mainland,17.56246,-88.31151,Entire home/apt,239,1,176,1/24/2021,2.66,1,310
8067647,"Wineberry House, Gales Point, Coastal Belize",42612091,Mark,Belize,Belize Mainland,17.17506,-88.32908,Entire home/apt,222,7,5,3/18/2018,0.08,1,363
8080410,Eco-Lodge near the Waterfalls in the Rainforest,32369141,April,Cayo,Cayo,16.9884,-89.04703,Entire home/apt,494,1,9,9/8/2019,0.18,6,82
8102567,Cabana in the Rainforest near Caves and Waterfalls,32369141,April,Cayo,Cayo,16.9884,-89.04703,Entire home/apt,250,3,10,3/8/2020,0.2,6,0
8153532,Friends or Family Group Room for The Best Price,9968080,Alexis & Scott,Belize,Belize Islands,17.74298,-88.02339,Private room,111,1,44,3/10/2020,0.67,11,259
8186157,Canuck Cottages-Holiday Home,36212095,Amiela,Belize,Belize Islands,17.73783,-88.0273,Entire home/apt,202,2,39,3/7/2020,0.6,14,219
8302632,The Island Cove apartment #1,43775096,Katrina,Belize,Belize Islands,17.91956,-87.96369,Entire home/apt,121,2,75,1/1/2021,1.19,4,273
8326403,Sand Garden Rooms - Maya Room,43892918,Cristina,Stann Creek,Stann Creek Mainland,16.52441,-88.3695,Private room,141,2,2,4/20/2019,0.08,2,240
8341470,Come be our guest at the Davis Falls Inn!,43958329,Rodwell,Stann Creek,Stann Creek Mainland,16.99481,-88.37167,Private room,111,1,14,8/31/2019,0.23,1,0
8365438,Parrot Nest Treehouse 2 (Gold Standard),22923135,Parrot Nest,Cayo,Cayo,17.17392,-89.10895,Private room,111,2,50,3/7/2020,0.81,7,357
8403769,Eco Friendly Monkey Cabin.,44126263,Brucie,Belize,Belize Mainland,17.57474,-88.54194,Entire home/apt,131,1,193,12/20/2020,3,1,1
8406487,Wild Orchid 46' Luxury Yacht,41092862,Wild,Stann Creek,Stann Creek Mainland,16.54626,-88.35875,Entire home/apt,11788,1,1,3/1/2017,0.02,3,365
8410621,The White House in Placencia,33614672,Kirsten,Stann Creek,Stann Creek Mainland,16.52283,-88.36891,Entire home/apt,1199,7,15,3/19/2020,0.25,1,328
8443223,"Wild Orchid Belize ""Villa Cacao""",41092862,Wild,Stann Creek,Stann Creek Mainland,16.54561,-88.35857,Entire home/apt,766,2,10,2/16/2019,0.17,3,301
8485312,Botanical Paradise Caye Caulker,44687690,Michael,Belize,Belize Islands,17.73625,-88.02808,Entire home/apt,199,2,180,2/10/2021,2.74,1,338
8500000,"Steps from the ocean with AC, pool access, dock and beach. Close to town",13100806,Tim,Belize,Belize Islands,17.73658,-88.02584,Entire home/apt,234,2,17,3/13/2019,0.27,13,364
8525257,Peaceful and private location,44890390,Frank,Belize,Belize Mainland,17.50957,-88.20387,Entire home/apt,91,3,64,2/9/2020,1.08,1,364
8553990,The Vista Plaza Apartments,45026561,Moe,Belize,Belize Mainland,17.51499,-88.22403,Entire home/apt,81,90,0,,,1,0
8554620,Maya Breeze Basic Room,45000999,Maya,Stann Creek,Stann Creek Mainland,16.61514,-88.35477,Private room,177,1,4,6/9/2016,0.06,4,365
8579103,Seaside Villas ocean view unit 1,604999,Bobbi,Belize,Belize Islands,17.74211,-88.02384,Entire home/apt,224,2,24,2/28/2020,0.38,22,0
8626817,Economy Double Room #12,45374193,Frankie,Cayo,Cayo,17.12966,-89.09505,Hotel room,191,1,2,6/15/2018,0.03,11,13
8644923,Grand Baymen - 1 Bed/1 Bath Condo - Free WIFI,45444370,ECI Development,Belize,Belize Islands,17.91046,-87.97382,Entire home/apt,222,1,4,2/28/2020,0.06,14,364
8713813,Jungle Room at All Seasons Guest House,16831666,"Gary, Tyler And Val",Stann Creek,Stann Creek Mainland,16.85165,-88.27942,Private room,119,1,63,3/2/2020,1.02,9,357
8773199,at All Seasons Guest House,16831666,"Gary, Tyler And Val",Stann Creek,Stann Creek Mainland,16.85202,-88.27942,Hotel room,139,1,53,2/29/2020,0.84,9,358
8774443,Belizean Cove Estates 3 Bedroom Villa,43962459,Sandy,Belize,Belize Islands,17.9558,-87.93843,Hotel room,1330,3,2,2/16/2019,0.06,19,358
8825166,WE'RE OPEN! Free kayaks-bikes-paddleboards-WiFi!,46226123,Craig,Belize,Belize Islands,18.03637,-87.89643,Entire home/apt,443,3,37,12/12/2020,0.58,1,296
8964354,Los Porticos Villas - Villa 1A,46849703,Barry,Stann Creek,Stann Creek Mainland,16.53441,-88.3599,Entire home/apt,764,1,2,12/31/2018,0.05,7,337
8969539,The Reef House Belize 3/2 + 1/1 Apt. Option Gold S,41327997,Sharilyn,Belize,Belize Islands,17.73541,-88.02782,Entire home/apt,401,2,105,1/17/2021,1.65,1,330
8971019,Canuck Cottages - One Bedroom Ground Floor Apt.,36212095,Amiela,Belize,Belize Islands,17.7386,-88.02675,Entire home/apt,191,2,12,2/28/2020,0.22,14,219
8992793,Pedestal Monkey Reserve,46973413,Adrienne,Belize,Belize Mainland,17.55699,-88.53317,Entire home/apt,56,1,133,1/2/2021,2.12,7,351
9010441,Belizean Shores Resort - Suite,43962459,Sandy,Belize,Belize Islands,17.96118,-87.93362,Hotel room,365,2,3,11/4/2019,0.05,19,365
9010696,Belizean Shores Resort - Loft Suite,43962459,Sandy,Belize,Belize Islands,17.95943,-87.9324,Hotel room,494,2,2,2/5/2018,0.05,19,365
9043364,Parrot Nest Treehousy Cabana (Gold Standard),22923135,Parrot Nest,Cayo,Cayo,17.17524,-89.10852,Private room,111,2,131,3/11/2020,2.03,7,349
9063035,Bungalow Cottage at duPlooy's,44199832,Judy,Cayo,Cayo,17.13852,-89.04982,Private room,423,1,0,,,1,0
9108273,X'Tan Ha Resort - Casitas,43962459,Sandy,Belize,Belize Islands,18.01156,-87.91018,Entire home/apt,443,2,0,,,19,365
9109134,X'Tan Ha - Garden View Villa,43962459,Sandy,Belize,Belize Islands,18.01122,-87.90991,Entire home/apt,445,2,0,,,19,365
9110318,Coral Cottage - Low Caye Cottages,47480777,Jeff,Belize,Belize Islands,17.74127,-88.02606,Entire home/apt,299,3,7,3/10/2020,0.12,2,357
9127583,X'Tan Ha - Sea View Villa,43962459,Sandy,Belize,Belize Islands,18.01155,-87.90853,Entire home/apt,445,2,0,,,19,365
9128735,X'Tan Ha - Seafront Villa,43962459,Sandy,Belize,Belize Islands,18.01082,-87.91059,Entire home/apt,564,2,0,,,19,365
9132040,Canuck Cottages - 2 Bedroom House,36212095,Amiela,Belize,Belize Islands,17.7374,-88.02682,Entire home/apt,300,2,22,2/14/2020,0.35,14,219
9150008,Sailing Catamaran Yacht - Xsite Belize Sailing,47639077,Tammy,Belize,Belize Islands,17.91662,-87.9636,Entire home/apt,605,2,1,3/18/2017,0.02,3,363
9154030,The Stork- Jabiru,16354278,Stanley,Stann Creek,Stann Creek Mainland,16.57714,-88.36622,Entire home/apt,199,1,1,9/24/2016,0.02,1,365
9195897,Butterfly Room-All Seasons Guest House,16831666,"Gary, Tyler And Val",Stann Creek,Stann Creek Mainland,16.85169,-88.27929,Entire home/apt,139,1,21,1/18/2020,0.35,9,365
9252125,Maya Breeze Beach Cabin A,45000999,Maya,Stann Creek,Stann Creek Mainland,16.61457,-88.35439,Entire home/apt,242,1,2,12/28/2018,0.05,4,365
9268862,"Marin's Guesthouse Sun, Gecko Units",10546084,Michele,Belize,Belize Islands,17.74232,-88.02556,Private room,151,2,5,1/3/2020,0.08,7,62
9269132,"Marin's Guesthouse Sun, Gecko Units",10546084,Michele,Belize,Belize Islands,17.74235,-88.02461,Private room,151,2,39,2/25/2020,0.62,7,62
9273451,"Marin's Guesthouse Sun, Gecko Units",10546084,Michele,Belize,Belize Islands,17.76158,-88.02738,Private room,151,2,27,1/4/2020,0.43,7,63
9274044,"Marin's Guesthouse Sun, Gecko Units",10546084,Michele,Belize,Belize Islands,17.74258,-88.02446,Private room,151,2,27,2/7/2020,0.43,7,62
9274696,"Marin's Guesthouse Sun, Gecko Units",10546084,Michele,Belize,Belize Islands,17.74184,-88.02458,Private room,151,2,30,2/10/2020,0.48,7,62
9275263,"Marin's Guesthouse Sun, Gecko Units",10546084,Michele,Belize,Belize Islands,17.74173,-88.02527,Private room,151,2,32,3/5/2019,0.51,7,62
9280432,"Tropical Casita,  On The  Shores Of The Caribbean",48093824,Jason,Belize,Belize Islands,18.03502,-87.89555,Entire home/apt,282,2,5,1/18/2021,0.08,1,352
9337383,Placencia house in quiet location,48462051,Anna,Stann Creek,Stann Creek Mainland,16.54911,-88.36236,Entire home/apt,302,7,0,,,1,363
9408664,Close to town but in the country,48785884,Barbara And Bart,Orange Walk,Orange Walk,18.08042,-88.54033,Private room,50,1,71,3/16/2020,1.12,2,301
9424006,Tranquil Belize Gem,48856854,Rose & Nancy,Cayo,Cayo,17.15314,-89.07619,Entire home/apt,111,2,40,11/15/2020,0.8,2,360
9458441,Family Getaway by Hummingbird Suites Gold Standard,49014327,Hummingbird Home,Belize,Belize Islands,17.90846,-87.97311,Entire home/apt,272,2,52,2/24/2020,0.82,10,0
9460007,Hummingbird Sunrise King Suite (Gold Standard),49014327,Hummingbird Home,Belize,Belize Islands,17.90996,-87.9714,Entire home/apt,220,1,49,2/26/2020,0.78,10,358
9461471,Hummingbird Skipper’s Studio 3C (Gold Standard),49014327,Hummingbird Home,Belize,Belize Islands,17.91085,-87.97286,Hotel room,161,1,66,2/29/2020,1.05,10,365
9485934,Bad Kitty Beach House Long Caye,49166199,Cinnamon,Belize,Belize Mainland,17.50457,-88.19621,Entire home/apt,403,5,15,3/8/2020,0.27,1,359
9510905,Purple Pearl Cottage,47480777,Jeff,Belize,Belize Islands,17.74298,-88.02597,Entire home/apt,299,3,8,4/23/2019,0.13,2,365
